# Light curves of Mira in 0.45-13.5 micron measured with images taken by 
# the Himawari-8 meteorological satellite. 
# Last updated on 2024-06-07T01:13:01
# 
# Original paper: 
#   Daisuke Taniguchi, Kazuya Yamazaki, and Shinsuke Uno
#   "The Great Dimming of Betelgeuse seen by the Himawari-8 meteorological satellite"
#   Nature Astronomy, 6, 930 (2022)
#   DOI: 10.1038/s41550-022-01680-5
# 
# Column descriptions: 
#   1st column: Observation date in UTC (accuracy of 10 min). 
#   The others: Spectral irradiance of each band [nW/m^2/micron]. 
# 
#Date (UTC)     ,Band 01    ,Band 02    ,Band 03    ,Band 04    ,Band 05    ,Band 06    ,Band 07    ,Band 08    ,Band 09    ,Band 10    ,Band 11    ,Band 12    ,Band 13    ,Band 14    ,Band 15    ,Band 16    
2021-07-05 10:30, 8.6927E-01, 1.1752E+00,-1.2815E+00, 1.1329E+01, 7.9775E+00, 4.4711E+00, 9.8926E-01, 1.7192E-01, 5.4649E-02, 1.9624E-01, 1.3589E-01, 1.3642E-01, 1.6959E-01, 5.0600E-02, 1.4484E-01,-1.8002E-02
2021-07-10 10:10,-7.9013E-01,-3.9679E+00, 4.4131E+00, 1.4086E+01, 1.0382E+01, 4.3887E+00, 8.3119E-01, 1.3829E-01, 1.7989E-01, 2.1539E-01, 1.2855E-01, 6.2847E-02, 3.7080E-01, 2.0650E-01, 7.3027E-03, 1.3952E-01
2021-07-15 09:50, 1.4089E-01, 4.6592E+00, 1.7542E+00, 1.6935E+01, 9.2836E+00, 4.8117E+00, 8.9011E-01, 2.8994E-01,-----------,-----------,-----------,-----------,-4.3358E-01, 1.3850E-01,-----------,-----------
2021-07-16 08:40,-----------,-----------,-----------,-----------,-----------,-----------, 8.3985E-01,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2021-07-21 08:20, 4.0001E+00, 3.3803E+00, 4.3486E+00, 1.8263E+01, 1.0967E+01, 4.8062E+00, 9.4775E-01, 8.2224E-02, 2.0721E-01,-4.7864E-02, 1.4995E-01,-----------,-5.7161E-02, 1.1821E-01, 7.2987E-02, 2.1373E-02
2021-07-26 08:00, 7.7585E+00,-3.2490E-01, 6.0669E+00, 2.1599E+01, 1.1906E+01, 4.3405E+00, 9.1669E-01, 1.3705E-01, 8.4251E-02, 2.4052E-01, 1.0790E-01, 2.6197E-01, 1.9615E-01, 1.4770E-01,-1.2171E-02, 2.0703E-01
2021-07-28 09:00,-9.5767E-02,-2.4880E+00, 4.9911E+00, 2.3418E+01, 1.1003E+01, 4.8611E+00, 1.0795E+00, 3.6440E-01, 2.3226E-01, 1.5795E-01, 4.5633E-02, 2.7438E-01, 2.1710E-01, 1.5317E-01,-3.4079E-02,-3.8255E-01
2021-07-31 07:40,-3.8307E-01, 3.3734E+00, 4.1855E+00, 2.1210E+01, 1.2447E+01,-----------, 9.6620E-01, 3.0647E-01, 1.0702E-01, 1.4240E-01, 2.2234E-01,-----------,-1.1954E-01, 1.8149E-01, 1.2415E-01, 4.2530E-01
2021-08-02 08:40, 3.1627E+00, 9.0806E-01, 3.4597E+00, 2.2128E+01, 1.1587E+01, 4.8666E+00, 1.0320E+00, 3.1768E-01, 1.3435E-01, 2.1659E-01, 1.8432E-01, 1.6402E-01, 6.8476E-02, 4.5130E-02,-2.9211E-02,-1.1251E-02
2021-08-07 08:20, 2.4899E+00, 2.3711E+00, 6.6450E+00, 2.6231E+01, 1.1442E+01, 5.5202E+00, 9.8776E-01, 2.2985E-01, 1.3207E-01, 1.4808E-01,-4.6860E-02, 1.9125E-01, 2.0862E-01, 1.9009E-01,-1.0536E-01, 2.9029E-01
2021-08-12 08:00, 1.2902E+00, 2.7305E+00, 4.4897E+00, 2.0599E+01, 1.1604E+01, 5.6124E+00, 1.1355E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2021-08-13 06:50,-----------,-----------,-----------, 2.1865E+01,-----------,-----------, 1.0016E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2021-08-18 06:30, 5.3855E+00,-1.6360E+00, 5.7340E+00, 1.4903E+01, 1.2250E+01, 5.3500E+00, 1.2150E+00, 2.2798E-01, 2.6944E-01, 2.0588E-01, 2.6156E-01,-----------, 2.1555E-01, 9.5730E-03, 5.6183E-03, 2.2503E-03
2021-08-23 06:10, 2.3288E+00, 2.5992E+00, 5.4987E+00, 2.5441E+01, 1.0116E+01, 6.6281E+00, 1.2025E+00, 1.9808E-01, 8.4251E-02, 1.8906E-01, 1.7182E-02, 1.0730E-02, 1.6830E-01, 1.4907E-01, 3.7731E-02, 1.2377E-01
2021-08-25 07:10, 2.5622E+00,-----------, 5.1295E+00, 2.1990E+01, 1.3635E+01, 4.9105E+00, 1.0410E+00, 2.5788E-01, 2.4101E-01, 2.0342E-01, 1.7165E-01, 3.1555E-01, 3.3561E-01, 1.3125E-01,-1.5823E-02,-2.1828E-01
2021-08-28 05:50,-2.6174E+00, 3.7882E+00, 3.7671E+00, 2.0817E+01, 1.3925E+01, 5.8608E+00, 1.1167E+00, 2.5415E-01, 8.0639E-02, 1.7231E-01, 2.1556E-01, 1.8701E-01, 1.6702E-01,-9.7101E-02,-2.3125E-02, 3.8255E-02
2021-08-30 06:50, 2.5783E+00, 4.1407E+00, 3.4299E+00, 1.8388E+01, 1.2880E+01, 6.4799E+00, 1.1997E+00, 3.2142E-01, 1.7989E-01, 9.3819E-02, 1.7182E-01, 1.5211E-01, 4.6432E-01, 4.1068E-01, 6.3290E-02,-6.3008E-02
2021-09-04 06:30, 5.5814E+00, 1.3342E+00, 4.6575E+00, 1.0672E+01, 1.3394E+01, 6.1739E+00, 1.1067E+00, 3.3450E-01, 2.2087E-01, 1.4479E-01, 5.4670E-02, 1.6631E-01, 2.3862E-01, 1.4928E-01,-1.1928E-01, 5.6257E-02
2021-09-09 06:10, 1.6207E-01,-2.1498E+00, 5.1445E+00, 2.2928E+01, 1.2109E+01, 5.5587E+00, 1.1278E+00,-----------,-----------,-----------,-----------,-----------,-----------, 1.9023E-01,-----------,-----------
2021-09-15 04:40, 4.7045E+00, 1.3825E-01, 4.3235E+00, 1.5447E+01, 1.4705E+01, 5.8388E+00, 1.1134E+00, 2.5975E-01,-----------,-----------, 7.1852E-02,-----------, 7.6529E-02, 2.3420E-01,-----------,-----------
2021-09-20 04:20, 2.6004E+00, 7.6040E-02, 3.3734E+00, 1.0803E+01, 1.3943E+01, 7.4592E+00, 1.0942E+00, 2.7657E-01, 2.0721E-01, 2.4770E-01, 4.5298E-02, 1.4778E-01, 3.6335E-01, 9.5730E-02, 1.5766E-01, 2.2503E-03
2021-09-25 04:00,-4.8104E+00, 1.1129E+00, 4.6482E+00, 1.5364E+01, 1.4988E+01, 7.0692E+00, 1.2509E+00, 2.8778E-01, 1.4801E-01, 1.4000E-01, 3.9050E-02, 3.3110E-01, 4.0842E-01, 1.5864E-01, 2.0083E-01, 8.1010E-02
2021-09-27 05:00, 1.5554E+00, 4.8389E-01,-2.4600E+00, 1.7265E+01, 1.2543E+01, 8.1757E+00, 1.3120E+00, 2.6581E-01, 3.6888E-01, 2.7402E-01, 3.7488E-01, 2.4679E-01, 1.8754E-01, 6.0173E-02,-6.3290E-02,-8.5511E-02
2021-09-30 03:40,-3.0510E-01,-1.0576E+00, 2.1623E+00,-----------, 1.4570E+01,-----------, 1.2226E+00, 2.3644E-01, 1.1463E-01,-----------,-----------,-----------,-----------,-----------,-7.3027E-03, 4.4556E-01
2021-10-02 04:40, 5.5471E+00,-1.6867E+00, 3.0397E+00, 1.8523E+01, 1.2880E+01, 8.0579E+00, 1.3786E+00, 2.2238E-01, 1.5939E-01, 2.0701E-01, 1.2965E-01, 8.4307E-02, 2.3442E-02, 9.7098E-02, 2.1908E-02, 3.8255E-02
2021-10-07 04:20,-1.1109E-01, 1.7131E+00, 3.1707E+00, 1.2297E+01, 1.6010E+01, 6.6215E+00, 1.1078E+00, 3.3637E-01, 4.3025E-01,-----------,-----------,-----------,-1.2727E-01, 7.6040E-02,-----------,-----------
2021-10-13 02:50, 2.7763E+00, 2.3665E+00, 1.1454E+00, 7.5277E+00, 1.6087E+01, 6.2233E+00, 1.3929E+00,-----------,-----------,-----------,-----------,-----------,-----------, 6.1791E-02,-----------,-----------
2021-10-18 02:30, 2.8673E-01,-3.3181E-01, 1.0123E+00, 1.0174E+01, 1.3660E+01, 7.1791E+00, 1.2131E+00, 3.1955E-01, 2.7552E-01, 2.6086E-01, 1.2027E-01,-5.9232E-02, 1.9693E-01, 8.4789E-02,-1.5927E-02, 2.5878E-01
2021-10-23 02:10,-2.3589E+00, 2.1775E+00,-9.9117E-01, 1.3030E+01, 1.5502E+01, 6.5584E+00, 1.2139E+00, 1.7566E-01, 1.2979E-01, 2.5113E-01,-2.1319E-02, 5.6716E-02, 1.1867E-01, 1.2308E-01, 9.1607E-02,-3.8255E-02
2021-10-24 02:10,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2021-10-25 03:10, 2.6520E-01, 2.1084E+00, 2.7127E+00, 1.2125E+01, 1.3146E+01, 7.3109E+00, 1.1788E+00, 2.2985E-01, 1.5029E-01, 1.4240E-01, 7.8101E-03, 3.3048E-01, 1.0402E-01, 1.4318E-01, 8.6416E-02, 3.1504E-02
2021-10-28 01:50,-6.7130E+00, 2.8411E+00, 3.4789E-01, 1.1030E+01, 1.1410E+01, 8.4011E+00, 1.2731E+00, 3.3076E-01, 3.6433E-01, 1.8906E-01, 1.3902E-01, 1.3768E-01, 2.6351E-02, 1.2324E-01, 1.3388E-01, 2.8354E-01
2021-10-30 02:50,-2.0627E-01, 4.4034E+00, 2.3396E+00, 1.0917E+01, 1.5042E+01, 7.3244E+00, 1.2032E+00, 2.9526E-01, 2.7097E-01, 1.4000E-01,-2.1868E-02, 6.3256E-02, 3.4704E-01, 9.0260E-02, 7.4245E-02, 1.3952E-01
2021-11-04 02:30,-2.9385E+00,-4.8389E-02, 1.7012E+00, 3.9752E+00, 1.4032E+01, 6.4870E+00, 1.1477E+00, 3.1021E-01, 1.7281E-01, 3.6497E-01, 5.1546E-02, 3.3339E-01, 2.9605E-02, 1.1226E-01, 2.1431E-01,-3.8030E-01
2021-11-09 02:10, 5.0089E+00,-1.7936E+00, 2.6778E+00, 7.8717E+00, 1.3642E+01, 7.1131E+00, 1.2549E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2021-11-10 01:00,-----------,-----------,-----------,-----------,-----------,-----------, 1.0913E+00,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2021-11-15 00:40,-2.4826E+00, 8.8483E-01, 3.0627E+00, 9.6840E+00, 1.1516E+01, 7.8132E+00, 1.2340E+00, 2.8591E-01, 1.1385E-01, 1.3209E-01, 9.6845E-02, 2.2377E-01, 1.6995E-01, 1.9830E-01,-5.0644E-02,-1.0351E-01
2021-11-20 00:20,-2.6755E+00,-1.4033E+00, 1.9204E+00, 7.8509E-01, 1.4227E+01, 7.2833E+00, 1.4169E+00, 2.0556E-01, 1.1841E-01, 1.2751E-01, 2.1935E-01, 2.7613E-01, 1.2454E-01, 7.6584E-02, 1.0589E-01, 5.4007E-01
2021-11-22 01:20,-2.4251E+00, 3.4287E+00,-1.8668E+00, 3.0160E+00, 1.3165E+01, 6.4485E+00, 1.3377E+00, 2.4106E-01, 3.0512E-01, 1.3163E-01, 1.9681E-01, 1.3796E-01, 1.8900E-01, 7.9319E-02, 1.4484E-01, 3.4429E-01
2021-11-25 00:00, 4.1078E+00,-9.7469E-01, 1.8535E+00, 1.0160E+00, 1.3333E+01, 6.5792E+00, 1.3032E+00, 3.0834E-01, 2.3226E-01, 1.1593E-01, 1.9057E-01, 1.3685E-01, 7.6186E-02, 5.4703E-03, 4.2599E-02, 4.2755E-02
2021-11-27 01:00, 9.4851E+00,-4.0094E-01,-2.4546E+00, 5.4957E+00, 1.1073E+01, 6.5749E+00, 1.1359E+00, 2.5012E-01, 2.2771E-01, 1.8762E-01, 1.6870E-01, 1.4102E-01, 1.3919E-01, 1.2835E-01,-8.2764E-02,-4.6356E-01
2021-12-02 00:40, 1.5912E+00, 8.5717E-01, 7.5354E-01, 1.6199E+00, 1.2538E+01, 6.6682E+00, 1.2668E+00, 2.0930E-01, 1.2068E-01, 1.8667E-01, 1.2059E-01, 1.9621E-01,-6.9238E-03, 1.2445E-01,-2.9970E-02,-4.2755E-02
2021-12-07 00:20, 2.6741E+00,-9.2630E-01,-5.4243E-01, 6.9309E+00, 1.3057E+01, 4.8914E+00, 1.1695E+00, 2.4034E-01,-----------,-----------,-----------,-----------,-3.2126E-02, 1.0055E-01,-----------,-----------
2021-12-12 22:50,-1.4733E-02, 3.3872E-01, 7.0678E-01, 5.8687E+00, 1.1427E+01, 5.6932E+00, 1.1474E+00, 1.9993E-01,-5.0095E-02, 1.4838E-01, 3.8260E-02,-----------, 1.2578E-01, 1.0998E-01, 3.7164E-03, 3.0379E-01
2021-12-17 22:30,-1.3186E+00,-4.6268E-01,-1.1160E+00, 1.0424E+00, 9.8505E+00, 6.7836E+00, 1.1918E+00, 2.7657E-01, 3.3138E-01, 1.7351E-01, 1.7963E-01, 2.7285E-01, 1.2284E-01, 5.5789E-03, 1.7040E-01,-6.9759E-02
2021-12-19 23:30,-----------,-----------,-4.0737E-01, 4.8207E+00,-----------, 5.4949E+00, 1.1560E+00, 2.8744E-01, 6.4237E-02, 1.8190E-01, 2.7648E-01, 8.1241E-02, 1.4282E-01, 2.3065E-01,-6.3403E-02, 1.2152E-01
2021-12-22 22:10,-3.5213E+00, 3.1868E+00,-9.4829E-01, 7.3820E+00, 9.9214E+00, 5.4873E+00, 1.0580E+00, 2.2238E-01, 1.5029E-01, 1.8189E-01, 8.4349E-02, 1.0730E-01,-2.7837E-02, 9.4362E-02, 2.4342E-02,-1.0351E-01
2021-12-24 23:10,-1.6133E+00, 1.8664E-01,-3.4576E+00, 1.2647E+00, 1.1603E+01, 5.7564E+00, 1.1140E+00, 1.6071E-01, 2.5048E-01, 1.8216E-01, 4.9984E-02, 1.9007E-01, 5.5675E-02, 5.4703E-02, 3.8948E-02,-7.8760E-02
2021-12-29 22:50, 1.8711E+00,-3.2559E+00,-8.1381E-02, 2.8810E+00, 1.0825E+01, 5.3423E+00, 1.0223E+00, 2.2612E-01,-1.5939E-02, 8.2566E-02,-3.5926E-02, 1.0423E-01, 1.9061E-01, 3.5557E-02,-2.3125E-02,-2.0703E-01
2022-01-03 22:30,-4.7883E-01, 3.3180E+00, 2.5073E+00, 1.7727E+00, 1.0203E+01, 6.1629E+00, 1.1018E+00, 8.2224E-02, 1.6554E-01, 1.3200E-01, 6.8728E-02,-----------,-1.3764E-02, 6.9563E-02, 5.1119E-02, 3.6004E-02
2022-01-09 21:00,-1.4586E+00,-1.6383E+00, 7.5324E-01, 2.2061E+00, 9.4253E+00, 4.5370E+00, 1.0916E+00, 2.0834E-01,-----------, 1.3734E-01, 6.9568E-02,-----------, 6.4477E-02, 4.0943E-02,-1.2817E-01,-----------
2022-01-14 20:40, 4.7883E-01, 3.7329E-01,-4.3486E+00, 1.4530E+00, 9.1419E+00, 5.7157E+00, 1.0883E+00, 1.7192E-01, 2.8235E-01, 1.6776E-01, 4.6860E-02, 6.5913E-02, 1.6556E-01, 1.3265E-01, 3.7731E-02, 3.6680E-01
2022-01-19 20:20,-2.9098E+00,-2.0738E-02, 1.9315E+00, 1.1865E+00, 8.8583E+00, 4.2624E+00, 9.4924E-01, 2.4667E-01, 8.6528E-02, 4.0685E-02, 6.4042E-02, 2.5752E-01, 8.0582E-02,-2.3249E-02, 2.1883E-01, 1.5977E-01
2022-01-21 21:20,-6.6300E-01,-7.1201E-01, 4.5953E-01, 6.3944E-02, 8.1316E+00, 5.1343E+00, 1.0142E+00, 1.5884E-01, 2.2771E-01, 1.4958E-01, 7.3414E-02,-5.0584E-02,-3.1655E-02, 1.0941E-01,-1.5823E-02, 1.1701E-01
2022-01-24 20:00,-----------, 2.9033E-01, 2.4433E+00,-----------, 8.7292E+00,-----------, 1.0866E+00, 2.1658E-01, 2.6893E-01,-----------,-----------,-----------,-----------,-----------, 8.6416E-02, 4.5006E-02
2022-01-26 21:00,-7.6613E-01, 2.4194E+00, 1.5989E+00,-1.9787E+00, 9.8151E+00, 4.6963E+00, 9.8434E-01, 2.3827E-01, 1.5939E-02, 1.2075E-01, 1.3902E-01, 8.0295E-02, 3.6441E-01, 6.8019E-02,-3.0428E-02, 3.2629E-01
2022-01-31 20:40, 1.4365E+00, 1.3895E+00, 1.4379E+00,-1.3641E+00, 9.0887E+00, 4.4876E+00, 9.9822E-01, 1.5884E-01, 1.5029E-01, 2.4549E-01, 7.3533E-02,-----------,-1.7596E-01, 1.8812E-01, 1.5111E-01,-2.7453E-01
2022-02-06 19:10, 5.0199E-01, 3.3596E+00, 1.2356E-01, 3.9077E+00, 6.8668E+00, 4.5179E+00, 8.8815E-01,-----------,-----------,-----------,-----------,-----------,-----------, 1.6120E-01,-----------,-----------
2022-02-11 18:50,-2.8362E+00,-3.1591E+00,-1.4420E+00, 7.5599E-01, 6.8387E+00, 5.0534E+00, 1.0203E+00, 1.9995E-01, 1.1133E-01, 1.6837E-01, 4.6860E-02, 1.1956E-01, 6.5930E-02, 7.0521E-02, 1.5592E-01, 1.1251E-02
2022-02-16 18:30, 5.0093E-01,-2.3365E+00,-1.3304E+00, 3.7940E+00, 7.8308E+00, 4.3503E+00, 8.8959E-01, 1.6071E-01, 2.0721E-01, 1.4359E-02, 2.7023E-01, 1.0730E-01, 2.3442E-02, 1.2308E-01,-6.2073E-02, 8.5511E-02
2022-02-18 19:30,-1.8711E+00,-1.0162E+00,-1.9178E+00, 1.7975E+00, 8.2921E+00, 4.2459E+00, 1.0016E+00, 1.9435E-01, 8.4251E-02, 1.6643E-01, 1.5308E-01, 1.7321E-01,-1.6669E-02, 7.2481E-02, 1.3023E-01, 2.0253E-01
2022-02-21 18:10, 1.8082E+00, 1.6314E+00,-2.7723E+00,-1.1297E+00, 5.9708E+00,-----------, 9.6466E-01, 1.9061E-01, 1.7989E-01, 1.8069E-01, 1.8367E-01,-----------, 4.9814E-02, 3.2324E-03, 7.5462E-02, 7.8760E-02
2022-02-23 19:10, 2.3573E-01, 1.6452E+00, 2.1992E+00, 4.5554E+00, 7.0336E+00, 3.4838E+00, 1.0600E+00, 2.3920E-01, 1.3890E-01, 8.1717E-02,-4.8422E-02, 1.1190E-01,-6.5930E-02, 5.4344E-02, 6.2073E-02,-2.7003E-02
2022-02-28 18:50,-2.8214E+00, 2.8342E+00, 5.8365E-01,-1.8828E+00, 6.7501E+00, 3.9548E+00, 9.3360E-01, 2.8581E-01, 6.7314E-02, 1.6319E-01,-1.5620E-03, 1.7983E-02, 7.3477E-02, 1.4097E-01, 5.8422E-02, 3.1954E-01
2022-03-05 18:30,-----------,-----------,-----------, 3.4814E-01, 6.9250E+00,-----------, 8.9456E-01,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2022-03-06 17:20,-----------,-----------,-----------, 3.6661E+00,-----------,-----------, 8.4378E-01,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2022-03-11 17:00, 3.3224E+00,-1.6660E+00, 1.4826E+00, 6.4158E+00, 6.6716E+00, 4.3118E+00, 9.7389E-01, 1.7566E-01,-4.5541E-03, 8.9746E-02, 1.9612E-01, 1.8088E-01, 2.4716E-01, 5.7438E-02,-3.2452E-02, 2.2503E-03
2022-03-16 16:40, 1.3628E+00, 4.8389E-01, 4.3592E-02, 2.3482E+00, 6.9580E+00, 4.5480E+00, 9.2346E-01, 1.4389E-01, 6.8312E-02,-7.2844E-03, 2.5617E-01, 1.0270E-01, 3.0768E-02, 1.8872E-01, 3.4996E-02, 5.4007E-02
2022-03-18 17:40,-----------,-----------,-1.8701E+00, 4.6857E+00,-----------, 4.4656E+00, 9.8502E-01, 2.1258E-01, 1.3480E-01, 1.0632E-01, 1.0310E-01, 2.2533E-01,-----------, 3.6291E-02,-9.7370E-03, 2.4528E-01
2022-03-21 16:20,-7.4403E-01,-1.3342E+00, 2.9794E+00, 4.5033E+00, 5.4213E+00, 3.9768E+00, 8.8317E-01, 1.3120E-01, 4.2934E-02, 4.8033E-01, 2.0462E-01, 6.8979E-02, 5.7140E-02, 6.2908E-02, 8.1547E-02,-2.0027E-01
2022-03-23 17:20,-3.5581E+00, 1.4448E+00, 1.9180E+00,-3.0658E+00, 6.3258E+00, 3.8669E+00, 8.8871E-01, 1.0610E-01, 1.8216E-01, 6.1027E-02, 7.6539E-02, 8.1241E-02, 6.5930E-02,-4.5130E-02,-3.4079E-02, 2.9479E-01
2022-03-28 17:00, 3.0096E+00,-6.4979E-01, 2.3953E+00, 1.1048E+00, 4.4469E+00, 3.1364E+00, 9.1500E-01, 1.4015E-01, 1.2524E-01, 1.8338E-01, 1.8180E-01, 1.0861E-01, 4.2730E-02, 4.1027E-02, 3.1987E-01,-1.6877E-01
2022-04-02 16:40,-2.7625E+00, 3.2189E+00,-3.1205E-01, 2.4778E+00, 5.6520E+00, 4.0866E+00, 8.4135E-01, 9.1567E-02,-----------,-----------,-----------,-----------, 2.3242E-01, 1.4073E-01,-----------,-----------
2022-04-08 15:10,-9.6503E-01, 2.5300E+00,-3.9641E+00, 2.6873E+00, 6.7147E+00, 3.6417E+00, 8.3359E-01, 1.0717E-01, 1.4552E-11, 7.7500E-02, 1.0622E-01,-----------, 1.6300E-01,-6.5248E-02, 7.9941E-02, 2.6103E-01
2022-04-13 14:50, 2.3205E+00, 2.6545E+00,-5.3480E-01, 3.3393E-01, 5.6600E+00, 3.7159E+00, 8.9066E-01, 1.4202E-01, 6.1480E-02, 2.9036E-01, 2.6554E-02, 7.0022E-02,-1.2160E-01, 8.3422E-02, 1.7490E-01, 1.2377E-01
2022-04-18 14:30, 3.2413E-01,-1.7766E+00,-1.0042E+00, 1.0657E+00, 7.8650E+00, 3.3067E+00, 9.0593E-01, 1.5697E-01, 2.1404E-01, 1.5317E-01, 1.7100E-01, 7.5110E-02, 4.2488E-02, 6.4276E-02, 1.0224E-01,-5.1756E-02
2022-04-20 15:30, 4.6700E+00, 2.3019E+00, 4.2441E-01, 7.1049E-03, 6.0060E+00, 4.2130E+00, 9.7973E-01, 2.5228E-01, 2.6869E-01,-1.4267E-01, 1.9681E-01, 9.0439E-02, 1.2014E-01,-2.5984E-02,-1.6221E-01, 4.5006E-02
2022-04-25 15:10, 3.4034E+00,-3.3319E+00,-1.5566E+00, 1.9787E+00, 6.9450E+00, 4.1470E+00, 8.8844E-01, 2.1864E-01, 1.2296E-01, 1.1846E-01, 2.6554E-02, 4.1387E-02, 2.4576E-01, 6.8379E-02,-4.1382E-02,-2.6778E-01
2022-04-30 14:50, 3.0866E+00, 2.9517E+00, 1.4832E+00, 4.0356E+00, 6.8387E+00, 3.3890E+00, 8.9015E-01, 1.6638E-01, 1.7533E-01, 1.6173E-01, 5.0724E-02,-----------,-1.1304E-01, 4.9620E-02,-2.9642E-02,-3.1504E-01
2022-05-06 13:20, 1.3481E+00, 2.5024E+00,-1.7612E+00,-8.0641E-01, 5.0847E+00, 4.0042E+00, 7.7812E-01, 1.8500E-01, 2.0038E-01, 4.9061E-02, 2.8239E-02,-----------, 2.7769E-01, 2.3181E-02,-1.1264E-01,-7.6510E-02
2022-05-07 13:20,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
2022-05-11 13:00, 3.9780E-01, 1.5277E+00,-9.1928E-01,-5.8971E-01, 6.6261E+00, 3.5538E+00, 7.3457E-01, 1.3642E-01, 2.3226E-01, 1.2337E-01, 6.7898E-02, 1.8304E-01, 6.5930E-02, 1.4458E-01, 4.5899E-02, 1.7327E-01
2022-05-16 12:40, 5.3406E-01, 1.2097E+00,-3.4732E+00, 1.4530E+00, 6.7501E+00, 3.6911E+00, 8.0778E-01, 1.9808E-01, 5.4649E-02, 1.4479E-01, 2.0619E-01, 9.8103E-02,-4.3923E-02, 5.2898E-02, 9.3719E-02, 9.4512E-02
2022-05-18 13:40, 4.7147E-01, 1.4033E+00,-1.9730E+00, 5.6413E+00, 6.9627E+00, 3.1364E+00, 8.8918E-01, 1.7379E-01, 1.7761E-01, 1.4359E-01, 5.4670E-02, 7.0511E-02,-6.3387E-02, 3.6924E-02,-1.0954E-02,-1.3277E-01
2022-05-21 12:20,-1.3923E+00, 5.9449E-01, 1.6454E+00, 4.0405E+00, 6.7501E+00,-----------, 7.9098E-01, 2.5579E-01, 1.8353E-01, 3.1591E-01,-2.0878E-02,-----------, 8.7066E-02,-----------,-1.4727E-01, 6.0758E-02
